CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn,Churn_Probability
15809006,602,France,Male,23,7,113758.48,2,0,0,84077.6,0.0,1.0,0.039759453
15591740,590,France,Female,54,4,0.0,2,1,1,93820.49,,,0.09561159
15798024,537,Germany,Male,84,8,92242.34,1,1,1,186235.98,,,0.5018842
15610900,770,France,Female,70,9,110738.89,1,1,0,22666.77,,,0.8653065
15709387,711,France,Male,52,5,0.0,1,1,1,159808.95,0.0,1.0,0.78554755
15792365,501,France,Male,44,4,142051.07,2,0,1,74940.5,0.0,0.0,0.043322604
15574558,718,Spain,Male,32,8,0.0,2,1,1,41399.33,,,0.005264809
15775797,607,Spain,Female,32,7,0.0,3,0,1,10674.62,,,0.59168696
15648225,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,,,0.06846972
15656592,646,Germany,Male,48,8,169023.33,2,1,1,175657.55,,,0.047724724
15784594,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,,,0.2554381
15689614,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0.0,0.0,0.17217863
15750049,621,France,Male,40,10,163823.37,1,0,0,89519.47,,,0.36791262
15707078,577,France,Female,26,1,180530.51,1,0,0,123454.62,0.0,0.0,0.089784175
15797197,678,Spain,Male,29,6,0.0,2,1,0,64443.75,,,0.004216247
15634936,735,France,Male,41,7,179904.0,1,1,1,137180.95,,,0.040260058
15719309,670,France,Female,42,1,115961.58,2,0,1,29483.87,0.0,0.0,0.24289334
15751227,807,France,Male,47,1,95120.59,1,0,0,127875.1,,,0.7254309
15682454,626,France,Female,34,3,0.0,2,1,1,37870.29,,,0.022322716
15764351,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,,,0.77747935
15581237,573,Spain,Male,33,1,160777.9,1,1,1,149536.15,,,0.06783219
15710853,623,France,Female,24,5,0.0,2,1,0,116160.04,,,0.038668133
15599329,697,France,Female,49,7,195238.29,4,0,1,131083.56,,,0.9990414
15768006,729,France,Male,34,3,152303.8,1,1,0,12128.69,1.0,0.0,0.07452178
15608760,656,France,Female,30,4,74323.2,1,1,1,22929.08,,,0.06816425
15608246,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,,,0.5775251
15629133,579,France,Female,27,9,0.0,2,1,0,126838.7,,,0.025001863
15704466,692,France,Female,34,7,0.0,2,1,0,195074.62,,,0.0060361563
15613017,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,,,0.07753118
15804357,481,France,Male,40,3,0.0,1,1,1,32319.93,,,0.13361792
15628292,850,France,Male,32,4,156001.68,2,1,1,151677.31,,,0.0038118295
15737961,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,,,0.06569191
15636935,797,France,Female,29,1,0.0,2,1,1,132975.39,1.0,1.0,0.00085019454
15605276,742,France,Female,29,4,0.0,2,1,1,180066.59,,,0.006914563
15634606,634,Spain,Male,52,1,0.0,2,1,1,176913.42,,,0.0064952904
15686164,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0.0,0.0,0.0653239
15627365,732,France,Male,46,0,0.0,2,1,1,184350.78,,,0.077915885
15788448,490,Spain,Male,31,3,145260.23,1,0,1,114066.77,1.0,1.0,0.013012821
15748649,644,France,Male,40,8,93183.19,1,1,0,73882.49,,,0.32689515
15613673,675,France,Male,28,9,0.0,1,1,0,134110.93,,,0.42637494
15583850,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,,,0.41495445
15666430,579,France,Male,38,8,0.0,2,0,0,91763.67,,,0.019176304
15806822,739,France,Female,36,0,0.0,2,0,0,133465.57,,,0.14834797
15653050,719,Germany,Female,76,10,95052.29,1,1,0,176244.87,,,0.36374536
15586236,704,France,Male,31,5,132084.66,3,1,1,54474.48,,,0.9675436
15644934,466,France,Male,26,9,105522.06,1,1,0,10842.46,,,0.037096072
15814519,648,France,Female,37,7,0.0,2,1,0,194238.92,,,0.053196553
15633922,755,France,Male,30,4,123217.66,2,0,1,144183.1,1.0,0.0,0.009616302
15807245,699,Germany,Female,41,1,200117.76,2,1,0,94142.35,,,0.027843617
15772030,662,Spain,Male,33,3,0.0,2,0,1,68064.83,,,0.011452677
15741633,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,,,0.11862
15569098,627,France,Male,44,6,153548.12,1,0,0,35300.08,,,0.73849344
15813113,795,Spain,Female,56,5,0.0,1,1,0,35418.69,,,0.98782897
15797113,552,Spain,Female,34,4,0.0,2,1,0,140286.69,,,0.008647693
15666295,610,Germany,Male,50,1,113957.01,2,1,0,196526.55,,,0.59537274
15721569,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,,,0.8850057
15804394,663,Germany,Male,32,8,130627.66,1,1,0,47161.25,0.0,0.0,0.26736474
15595640,698,France,Male,37,8,0.0,2,0,0,145004.39,,,0.01980234
15676958,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,,,0.00875851
15619889,556,France,Male,26,4,0.0,1,1,0,195167.38,,,0.18270338
15742854,640,Spain,Female,46,8,0.0,2,1,0,89043.19,0.0,1.0,0.10843237
15715465,714,Germany,Male,28,7,77776.39,1,1,0,177737.07,,,0.028177716
15665327,706,France,Male,18,2,176139.5,2,1,0,129654.22,,,0.019481782
15754569,664,France,Male,57,1,0.0,2,1,1,56562.57,,,0.038649943
15761241,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,,,0.45681295
15583725,682,France,Male,48,1,138778.15,1,0,1,168840.23,0.0,0.0,0.3048382
15771573,637,Germany,Female,39,9,137843.8,1,1,1,117622.8,0.0,0.0,0.57509416
15683521,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,,,0.089143835
15772243,612,France,Female,33,9,0.0,1,0,0,142797.5,0.0,0.0,0.63419247
15805260,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,,,0.9702248
15598894,784,Spain,Male,38,10,122267.85,1,0,0,145759.93,,,0.012875681
15702300,671,France,Male,27,5,0.0,2,0,0,120893.07,,,0.013197766
15741049,577,France,Male,29,7,0.0,2,1,1,55473.15,,,0.006761558
15618203,773,Germany,Male,51,8,116197.65,2,1,1,86701.4,,,0.082460776
15610433,573,France,Male,35,9,0.0,2,1,0,11743.89,,,0.015003941
15694409,647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0.0,0.0,0.020709408
15797627,732,Spain,Male,54,0,134249.7,1,0,1,13404.4,,,0.15201055
15584897,639,France,Female,31,3,98360.03,1,0,0,20973.8,,,0.18162847
15750335,850,Germany,Male,43,0,108508.82,3,1,0,184044.8,,,0.9943785
15668235,614,France,Female,41,3,123475.04,1,1,1,179227.52,,,0.20747341
15631333,677,Spain,Female,25,8,130866.19,1,1,0,42410.21,,,0.076432504
15799494,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,,,0.018961025
15721292,719,Spain,Male,39,5,0.0,2,1,0,145759.7,0.0,0.0,0.014595315
15803801,454,France,Male,34,4,0.0,2,1,0,198817.72,,,0.047984015
15670615,652,Spain,Male,37,7,0.0,2,1,0,68789.93,,,0.046176724
15651983,591,France,Female,56,9,128882.49,1,1,1,196241.94,,,0.22478634
15720354,581,France,Male,71,4,0.0,2,1,1,197562.08,,,0.0062271445
15807433,570,France,Female,43,9,0.0,2,0,1,11417.26,,,0.004753377
15602084,663,France,Female,42,5,124626.07,1,1,1,78004.5,0.0,0.0,0.23589021
15780677,717,France,Female,59,4,0.0,2,1,1,170528.63,,,0.05814534
15696231,635,France,Male,29,7,105405.97,1,1,1,149853.89,1.0,1.0,0.04188995
15715907,699,France,Male,64,9,113109.52,1,1,0,27980.8,,,0.90868556
15628767,608,Spain,Female,63,3,139529.93,2,1,1,175696.16,,,0.13932739
15722122,544,France,Female,40,7,0.0,1,0,1,161076.92,,,0.47565705
15605804,737,France,Male,45,10,0.0,2,1,0,1364.54,,,0.102295466
15641411,756,France,Female,23,1,112568.31,1,1,1,113408.11,,,0.0052404394
15574115,656,Spain,Female,41,6,101179.23,2,1,1,35230.61,,,0.07021422
15696900,505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0.0,0.0,0.034107573
15743478,659,Germany,Male,39,8,52106.33,2,1,1,107964.36,,,0.007846177
15725945,659,Spain,Female,42,2,0.0,1,0,0,162734.31,,,0.80024457
15640846,546,Germany,Female,58,3,106458.31,4,1,0,128881.87,,,0.9998667
15685300,603,France,Male,35,6,128993.76,2,1,0,130483.56,,,0.11969311
15737408,703,France,Female,41,6,109941.51,1,1,0,116267.28,,,0.3222376
15567860,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,,,0.09010687
15637178,803,Spain,Female,45,7,0.0,2,1,1,128378.04,,,0.0034064515
15702149,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,,,0.21613573
15779423,716,France,Male,39,1,70657.61,2,1,1,76476.05,,,0.035098664
15730272,619,France,Male,58,5,152199.33,1,1,1,86022.09,,,0.08134144
15691170,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,,,0.042760056
15652320,588,France,Male,40,5,0.0,2,0,0,100727.68,,,0.012870998
15677288,599,France,Male,50,3,121159.65,1,0,0,4033.39,,,0.44169316
15579526,551,France,Male,42,1,50194.59,1,1,1,23399.58,,,0.74013335
15701333,646,France,Female,37,7,96558.66,1,0,0,163427.18,0.0,0.0,0.24160498
15730353,550,Germany,Male,29,9,145294.08,2,1,0,147484.13,,,0.10894464
15673238,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,,,0.8314349
15579189,690,France,Female,42,5,0.0,2,0,1,120512.08,,,0.093130894
15752588,664,France,Male,36,1,0.0,2,1,1,95372.64,,,0.0027374693
15656912,649,Spain,Male,51,4,0.0,1,1,1,150390.57,,,0.64235353
15722010,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,0.0,0.0,0.66943353
15594878,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,,,0.7487482
15788215,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,,,0.06408574
15572294,623,France,Male,28,7,0.0,1,0,0,129526.57,,,0.16100007
15572265,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0.0,0.0,0.29992333
15697441,485,France,Male,29,7,182123.79,1,1,0,116828.51,0.0,0.0,0.02171643
15575399,480,France,Female,42,1,152160.21,2,1,0,101778.9,,,0.53633016
15718780,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,,,0.10724871
15683276,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,,,0.24571791
15707968,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,,,0.17260057
15645937,790,Spain,Male,32,3,0.0,1,1,0,91044.47,,,0.203429
15648455,647,Germany,Male,51,4,131156.76,1,1,0,29883.63,,,0.96323603
15717185,711,France,Male,28,8,0.0,2,1,1,64286.39,,,0.0030648645
15579583,641,Spain,Female,40,4,101090.27,1,1,1,51703.09,,,0.06481193
15698953,636,Spain,Male,36,1,0.0,3,1,1,74048.1,,,0.26912168
15725737,669,France,Male,46,3,0.0,2,0,1,8487.75,0.0,0.0,0.008008292
15714227,672,France,Female,53,7,0.0,1,1,1,136910.18,0.0,0.0,0.69859535
15572093,613,France,Female,24,7,140453.91,1,1,0,129001.3,0.0,0.0,0.12999344
15569222,781,France,Male,32,6,147107.91,1,1,1,40066.95,,,0.019305242
15711521,609,France,Male,39,3,121778.71,1,1,1,138399.67,,,0.19742276
15743760,850,France,Male,31,6,131996.66,2,1,1,178747.43,,,0.0063344394
15591509,690,France,Male,36,7,101583.11,2,1,0,123775.15,0.0,0.0,0.06776955
15725882,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,,,0.37654176
15777784,733,France,Female,44,6,168165.84,1,0,1,197193.49,,,0.15765493
15728683,742,France,Male,27,0,0.0,2,0,1,131534.96,,,0.017751457
15662955,697,France,Male,27,8,141223.68,2,1,0,90591.15,1.0,1.0,0.024070064
15653253,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0.0,0.0,0.112859316
15767891,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,,,0.08796329
15586848,706,France,Male,38,1,0.0,2,1,0,122379.54,,,0.047211938
15578435,640,France,Male,40,8,110340.68,1,1,1,157886.6,,,0.19608936
15741988,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,,,0.85745955
15658946,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,,,0.025120681
15600174,525,France,Male,35,7,165358.77,1,0,1,94738.54,,,0.014198479
15726634,479,France,Male,47,1,0.0,1,1,0,95270.83,,,0.7410177
15640161,618,Germany,Male,44,5,157955.83,2,0,0,139297.71,,,0.04151327
15569266,644,France,Male,28,7,155060.41,1,1,0,29179.52,,,0.051309835
15656417,582,France,Female,39,1,132077.48,2,1,0,192255.15,,,0.036209013
15600992,652,France,Male,36,1,0.0,2,1,1,151314.98,0.0,0.0,0.0014105506
15606887,775,France,Female,30,5,0.0,1,1,0,193880.6,,,0.26335382
15642709,474,France,Female,30,9,0.0,2,0,0,63158.22,,,0.05381334
15798666,814,France,Female,36,6,0.0,2,1,1,98657.01,,,0.006405481
15599403,577,France,Male,60,10,125389.7,2,1,1,178616.73,,,0.039015803
15701605,815,France,Male,37,1,166115.42,1,1,0,67208.3,,,0.3354862
15695174,654,France,Male,29,4,132954.64,1,1,1,146715.07,,,0.03159891
15754747,686,Germany,Male,33,9,141918.09,2,0,1,184036.47,,,0.012615954
15684248,658,Spain,Male,21,7,0.0,2,0,1,154279.87,,,0.0051042237
15780716,686,Germany,Male,39,3,129626.19,2,1,1,103220.56,,,0.033347767
15612729,681,France,Female,63,7,0.0,2,1,1,55054.48,,,0.044827554
15603743,526,France,Male,28,1,112070.44,1,0,1,126281.83,,,0.03527169
15570326,621,France,Male,34,6,0.0,2,1,1,99128.13,0.0,0.0,0.0028930097
15765173,350,France,Female,60,3,0.0,1,0,0,113796.15,,,0.98509073
15760177,564,Spain,Male,37,9,100252.18,1,1,1,146033.52,,,0.061201118
15806837,669,France,Male,37,4,0.0,1,1,0,132540.33,,,0.3364562
15642785,479,France,Male,34,5,117593.48,2,0,0,113308.29,,,0.054159377
15595350,661,France,Female,31,3,136067.82,2,1,0,65567.91,,,0.09486946
15576000,765,France,Male,40,6,138033.55,1,1,1,67972.45,,,0.01898328
15813916,622,France,Female,31,1,89688.94,1,1,1,152305.47,,,0.002368917
15737542,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,,,0.543077
15623927,576,France,Male,55,9,0.0,2,1,1,94450.97,,,0.017063087
15648577,493,France,Female,31,3,0.0,1,1,1,176570.28,,,0.11205964
15579891,714,France,Male,52,4,100755.66,1,1,1,186775.25,,,0.4503027
15654060,517,France,Male,41,2,0.0,2,0,1,75937.47,0.0,0.0,0.01379504
15634141,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0.0,0.0,0.029483903
15684995,690,Spain,Male,49,8,116622.73,1,0,1,51011.29,,,0.1565346
15670914,754,France,Male,38,2,0.0,2,1,0,180698.32,,,0.006463542
15689061,611,France,Male,68,5,82547.11,2,1,1,146448.01,,,0.017641308
15692977,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,,,0.22652043
15741295,615,France,Male,49,3,0.0,2,1,1,49872.33,0.0,0.0,0.023495173
15795936,560,France,Male,50,3,0.0,2,1,0,84531.79,,,0.1676833
15814236,537,Spain,Female,38,1,96939.06,1,1,1,102606.92,,,0.004440915
15777045,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,,,0.5829128
15753343,523,France,Female,28,2,121164.11,1,1,1,59938.81,,,0.21829961
15676117,603,France,Male,44,9,0.0,1,1,0,138328.24,,,0.8284009
15713644,686,Spain,Male,22,5,0.0,2,1,0,158974.45,0.0,0.0,0.018661907
15778155,520,Germany,Female,31,3,108914.17,1,1,1,183572.39,,,0.111607775
15657565,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,,,0.16600105
15775131,580,Spain,Male,32,9,142188.2,2,0,1,128028.6,,,0.14051616
15573112,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0.0,0.0,0.14088269
15801466,574,France,Female,39,2,122524.61,2,1,0,88463.63,0.0,0.0,0.14167129
15665177,613,France,Male,44,3,0.0,2,0,1,136491.72,,,0.034588676
15628715,709,France,Female,36,8,0.0,2,1,1,69676.55,,,0.0840967
15593345,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,,,0.061481684
15604782,733,Germany,Female,33,7,187257.94,1,0,1,190430.81,,,0.15051316
15635598,812,France,Male,29,6,0.0,2,0,0,168023.6,,,0.009369047
15659949,850,France,Male,31,1,96399.31,2,1,0,106534.15,,,0.016893717
15574783,584,France,Female,37,1,0.0,2,1,1,180363.56,0.0,0.0,0.024513952
15650432,849,Germany,Male,41,10,84622.13,1,1,1,198072.16,,,0.21616563
15636423,715,France,Male,40,7,0.0,1,1,1,141359.11,,,0.3648921
15665956,509,France,Female,46,1,0.0,1,1,0,71244.59,0.0,0.0,0.9325039
15607098,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0.0,0.0,0.34625033
15805764,646,France,Male,18,10,0.0,2,0,1,52795.15,,,0.03412098
15675650,486,France,Female,39,8,97819.36,1,0,1,120531.31,,,0.08264693
15699507,542,France,Female,25,7,0.0,2,0,1,82393.08,,,0.004589568
15611325,682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0.0,0.0,0.06001635
15777076,651,France,Male,36,7,0.0,2,1,0,13898.31,0.0,0.0,0.028438905
15659399,516,Germany,Male,50,7,139675.07,2,1,0,45591.23,,,0.59447163
15725776,649,Germany,Male,24,7,101195.23,1,0,0,133091.32,,,0.26715556
15623062,660,Germany,Male,24,5,85089.3,1,1,1,71638.0,,,0.059558
15813283,605,France,Female,34,2,0.0,1,0,0,35982.42,,,0.04111628
15581539,474,Spain,Male,37,3,0.0,2,0,0,57175.32,0.0,0.0,0.0077180373
15715208,804,Germany,Female,33,10,138335.96,1,1,1,80483.76,,,0.6086864
15763460,680,France,Male,33,10,183768.47,1,1,0,164119.35,,,0.16684155
15767391,565,Germany,Female,32,4,90322.99,2,0,1,118740.37,,,0.032721628
15797219,635,France,Female,40,10,123497.58,1,1,0,131953.23,0.0,0.0,0.4062191
15793726,681,France,Female,79,0,0.0,2,0,1,170968.99,0.0,0.0,0.0012191753
15798424,833,Germany,Male,59,1,130854.59,1,1,1,30722.52,0.0,0.0,0.7590612
15606310,823,France,Male,71,5,149105.08,1,0,1,162683.06,,,0.020854464
15630419,634,France,Male,44,9,149961.11,1,1,0,57121.51,0.0,0.0,0.6410936
15616550,698,Germany,Male,44,10,116363.37,2,1,0,198059.16,0.0,0.0,0.0045830263
15583718,696,Germany,Male,38,6,142316.14,1,1,1,8018.49,1.0,0.0,0.17943224
15727857,635,Spain,Male,41,1,0.0,2,1,0,175611.5,,,0.0066063213
15665766,698,Germany,Male,39,9,133191.19,2,0,1,53289.49,,,0.013285365
15762351,689,Spain,Female,63,1,0.0,2,1,1,186526.12,,,0.039394934
15687079,646,Spain,Male,69,10,115462.44,1,1,0,40421.87,,,0.33261767
15794549,722,France,Female,35,2,163943.89,2,1,1,15068.18,0.0,0.0,0.10556736
15610383,628,France,Female,46,1,46870.43,4,1,0,31272.14,0.0,0.0,0.9978023
15618647,744,France,Male,29,1,43504.42,1,1,1,119327.75,,,0.025655089
15722053,576,Spain,Male,33,3,0.0,2,0,1,190112.05,,,0.010097343
15749540,585,France,Male,36,7,0.0,2,1,0,94283.09,,,0.023295097
15740223,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,,,0.9990213
15769216,601,France,Female,43,2,0.0,1,1,0,49713.87,,,0.5948248
15726250,508,France,Female,38,3,166328.65,2,0,1,22614.19,,,0.07421473
15657566,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0.0,0.0,0.10589776
15650538,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,,,0.21452647
15761132,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0.0,0.0,0.11039913
15767729,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,,,0.065399155
15795990,722,Germany,Female,48,10,138311.76,1,1,1,3472.63,,,0.58862317
15670823,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,0.0,0.0,0.92722917
15745107,776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0.0,0.0,0.15117125
15804150,755,France,Male,34,3,0.0,2,1,1,158816.03,,,0.003544667
15636590,575,France,Male,46,1,0.0,2,1,1,65998.26,,,0.045928366
15790324,660,France,Female,20,6,167685.56,1,1,0,57929.9,,,0.048969034
15783305,593,France,Female,46,7,98752.51,1,1,0,145560.38,,,0.47809914
15749130,621,Germany,Male,27,1,74298.43,1,1,1,52581.96,,,0.05338429
15631739,704,Spain,Male,24,10,122109.78,1,1,1,127654.37,,,0.012829588
15768451,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,,,0.9886503
15759480,644,France,Female,40,10,139180.97,1,1,1,19959.67,,,0.17458367
15700627,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,,,0.9083155
15581115,603,France,Female,39,9,76769.68,1,0,0,48224.72,,,0.09092613
15644572,501,France,Male,40,4,125832.2,1,1,1,100433.83,0.0,0.0,0.13733451
15718281,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,,,0.28897676
15711687,434,France,Male,41,4,108128.52,1,0,1,56784.11,,,0.18426308
15581286,734,France,Female,40,9,176914.8,1,1,1,12799.23,,,0.09425103
15770525,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0.0,0.0,0.09156182
15720134,709,Germany,Male,30,9,115479.48,2,1,1,134732.99,,,0.021053547
15754113,588,France,Female,35,0,0.0,2,1,1,155485.24,,,0.030876901
15674929,512,France,Female,31,7,0.0,2,0,0,49326.07,,,0.025081018
15659105,669,France,Female,47,9,61196.54,1,1,0,58170.24,1.0,0.0,0.6586109
15713912,516,Spain,Female,45,8,109044.3,1,0,1,115818.16,,,0.4414729
15786905,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0.0,1.0,0.40259925
15605665,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,,,0.04862442
15595609,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,,,0.84901845
15718443,539,France,Male,39,3,0.0,2,1,0,36692.17,0.0,0.0,0.01138508
15791851,726,France,Female,34,0,185734.75,1,1,1,102036.82,,,0.007250501
15729718,610,France,Male,41,6,0.0,3,0,0,56118.81,,,0.47140163
15632118,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,,,0.3327619
15682839,575,France,Female,57,8,137936.94,1,1,1,84475.13,,,0.47928697
15677512,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0.0,0.0,0.38068146
15601688,546,France,Male,28,8,0.0,1,1,0,159254.29,1.0,0.0,0.15619926
15617166,610,France,Male,37,0,0.0,1,1,0,114514.64,,,0.25354743
15646276,831,France,Female,32,2,146033.62,1,1,0,191260.74,0.0,0.0,0.30487666
15610753,581,France,Male,28,3,104367.5,1,1,1,29937.75,,,0.0064927344
15801548,661,France,Female,31,7,144162.3,2,1,1,14490.79,1.0,0.0,0.016578082
15738497,729,Spain,Male,44,4,107726.93,2,1,0,153064.87,,,0.22819085
15583456,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1.0,0.0,0.99799395
15566594,709,Spain,Male,23,10,0.0,2,0,0,129590.18,0.0,0.0,0.023595775
15682356,655,France,Female,37,7,111852.84,2,1,0,10511.13,0.0,0.0,0.14198823
15584320,686,France,Female,39,3,111695.62,1,0,0,136643.84,,,0.16885674
15804516,589,France,Male,38,2,0.0,1,1,0,79915.28,0.0,0.0,0.56750596
15661945,623,Spain,Female,40,4,0.0,3,1,0,31669.18,,,0.9435264
15780805,585,France,Female,35,2,0.0,2,1,0,98621.04,,,0.15558352
15716236,499,France,Male,35,10,0.0,2,1,0,10722.54,,,0.015335294
15749638,605,France,Female,51,9,104760.82,1,1,1,165574.54,,,0.6576327
15649160,554,France,Female,38,3,138731.95,1,1,1,194138.36,,,0.03780581
15740442,603,France,Male,51,8,186825.57,1,1,0,93739.71,,,0.9377784
15687765,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,,,0.558548
15664860,692,Spain,Female,47,3,0.0,2,1,0,150802.41,,,0.2902835
15762588,644,France,Male,31,5,0.0,2,1,1,41872.17,,,0.010628621
15713854,513,France,Female,37,6,0.0,2,1,0,110142.34,0.0,0.0,0.088178985
15665438,669,France,Male,43,1,163159.85,1,0,1,15602.8,,,0.19663672
15667456,709,Spain,Male,62,3,0.0,2,1,1,82195.15,,,0.022677112
15800116,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0.0,0.0,0.023675745
15679249,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,,,0.9894532
15703778,728,France,Male,33,8,129907.63,1,0,1,36083.96,,,0.011358426
15716619,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,,,0.3764915
15714586,646,Spain,Female,42,3,99836.47,1,0,1,22909.56,,,0.17197908
15652289,694,France,Male,47,4,0.0,2,1,0,197528.62,,,0.057272945
15657321,712,Germany,Male,27,8,113174.21,2,1,0,147261.58,,,0.07401514
15588580,584,Germany,Female,36,4,109646.83,1,1,1,70240.79,,,0.31511444
15790594,535,France,Female,27,6,0.0,2,0,1,49775.58,,,0.0056013153
15753955,639,Spain,Male,34,7,149940.04,2,0,0,156648.81,,,0.07497947
15800845,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,,,0.018856877
15621093,681,Germany,Male,31,4,97338.19,2,0,0,48226.76,,,0.017474867
15712849,632,Germany,Male,41,3,126550.7,1,0,0,177644.52,,,0.253474
15765952,769,France,Male,29,4,145471.37,1,1,0,188382.77,,,0.1354242
15742091,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,,,0.75166225
15605622,841,Spain,Male,28,4,0.0,2,1,1,179436.6,,,0.0009764787
15690164,627,Germany,Female,33,4,83199.05,1,0,0,159334.93,,,0.099885255
15750476,742,Spain,Male,24,8,0.0,2,1,0,4070.28,,,0.0031666204
15696637,571,France,Female,23,10,151097.28,1,0,1,17163.75,0.0,0.0,0.038910896
15809347,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,,,0.32418877
15743871,567,France,Male,59,3,0.0,2,1,0,25843.7,,,0.69184864
15606861,636,France,Male,34,8,0.0,2,1,0,38570.13,,,0.02778623
15673539,690,France,Female,26,3,118097.87,1,1,0,61257.83,,,0.15185621
15645956,452,Spain,Male,44,3,88915.85,1,1,0,69697.74,0.0,0.0,0.32818282
15786215,793,France,Male,56,8,119496.25,2,1,0,29880.99,,,0.5851886
15640464,605,France,Male,41,5,91612.91,1,1,1,28427.84,,,0.07331146
15722611,752,France,Female,53,8,114233.18,1,1,1,51587.04,,,0.46656555
15799156,569,Spain,Male,38,8,0.0,2,0,0,79618.79,0.0,0.0,0.020901993
15674922,710,France,Male,54,6,171137.62,1,1,1,167023.95,0.0,0.0,0.20934002
15660475,411,France,Female,54,9,0.0,1,0,1,76621.49,,,0.7995788
15603883,818,France,Male,36,4,0.0,2,1,1,8037.03,,,0.0039514266
15711635,788,Germany,Female,42,6,138650.49,2,1,0,64746.07,,,0.24387921
15617486,530,France,Male,52,1,106723.28,1,0,0,109960.4,,,0.91897976
15701962,590,Spain,Female,29,2,166930.76,2,1,0,122487.73,,,0.25011668
15768682,640,Spain,Male,39,3,0.0,1,1,1,105997.25,,,0.22615409
15593601,734,France,Male,34,6,133598.4,1,1,1,13107.24,1.0,0.0,0.039808847
15705765,581,Spain,Female,46,1,0.0,2,1,0,104272.04,,,0.12711504
15745232,759,France,Female,39,6,0.0,2,1,1,140497.67,,,0.015190767
15769169,645,France,Male,41,7,0.0,1,0,1,28667.56,0.0,0.0,0.37942046
15761168,478,France,Female,38,4,171913.87,1,1,0,51820.87,,,0.38790002
